1216	23.145050949682215	50.94939085413274
1215	23.145050949682215	50.94939085413274
1833	23.145050949682215	50.94939085413274
1216	23.145158832715982	50.94991018005495
1217	23.145158832715982	50.94991018005495
1215	23.145158832715982	50.94991018005495
1216	23.144927838402175	50.94939912249577
1833	23.144927838402175	50.94939912249577
1217	23.145266853789124	50.9504298664315
1215	23.145266853789124	50.9504298664315
1940	23.145266853789124	50.9504298664315
282	23.14006387632029	50.94544714551869
279	23.14006387632029	50.94544714551869
280	23.14006387632029	50.94544714551869
408	23.136467437175707	50.93896613332396
406	23.136467437175707	50.93896613332396
408	23.13523139062386	50.9390985775217
406	23.13523139062386	50.9390985775217
408	23.135188736087624	50.93892053133035
500	23.135188736087624	50.93892053133035
408	23.1363989681541	50.938821878508634
500	23.1363989681541	50.938821878508634
368	23.1347359163912	50.941477410093874
369	23.1347359163912	50.941477410093874
516	23.1347359163912	50.941477410093874
312	23.139736296713735	50.94348880273388
313	23.139736296713735	50.94348880273388
308	23.139736296713735	50.94348880273388
312	23.139670294887605	50.943333330799476
313	23.139670294887605	50.943333330799476
512	23.139670294887605	50.943333330799476
286	23.141083818279615	50.94481061589592
284	23.141083818279615	50.94481061589592
285	23.141083818279615	50.94481061589592
286	23.141206564247103	50.944620753182235
288	23.141206564247103	50.944620753182235
289	23.141206564247103	50.944620753182235
855	23.143587200159406	50.94720179123962
845	23.143587200159406	50.94720179123962
846/3	23.143587200159406	50.94720179123962
336	23.13871215764464	50.942520234540396
337	23.13871215764464	50.942520234540396
332	23.13871215764464	50.942520234540396
336	23.136907176924307	50.94282703847324
332	23.136907176924307	50.94282703847324
335	23.136907176924307	50.94282703847324
336	23.136857537685128	50.94271061207343
340	23.136857537685128	50.94271061207343
335	23.136857537685128	50.94271061207343
336	23.138661424183592	50.94240119377281
337	23.138661424183592	50.94240119377281
340	23.138661424183592	50.94240119377281
1272	23.14847195635482	50.95294707066793
1271	23.14847195635482	50.95294707066793
1837	23.14847195635482	50.95294707066793
1272	23.148409323746215	50.952799629578315
1269	23.148409323746215	50.952799629578315
1271	23.148409323746215	50.952799629578315
1168	23.14544360542113	50.94932819173155
1167	23.14544360542113	50.94932819173155
1833	23.14544360542113	50.94932819173155
1168	23.14519624162151	50.949344900599286
1169	23.14519624162151	50.949344900599286
1833	23.14519624162151	50.949344900599286
1169	23.144921805295414	50.949363388502775
1170	23.144921805295414	50.949363388502775
1833	23.144921805295414	50.949363388502775
1169	23.144847031821442	50.94874613525835
1170	23.144847031821442	50.94874613525835
912	23.144847031821442	50.94874613525835
1607	23.150373372759525	50.95878797047391
1605	23.150373372759525	50.95878797047391
1608	23.150373372759525	50.95878797047391
1607	23.149624247352996	50.95875536916396
1582	23.149624247352996	50.95875536916396
1580	23.149624247352996	50.95875536916396
379	23.13689502803919	50.94069355679039
375	23.13689502803919	50.94069355679039
378	23.13689502803919	50.94069355679039
379	23.136815550888855	50.940505799709854
383	23.136815550888855	50.940505799709854
378	23.136815550888855	50.940505799709854
809	23.141600562961912	50.94573497975331
520	23.141600562961912	50.94573497975331
1826	23.141600562961912	50.94573497975331
809	23.141696372996016	50.945555077133285
798	23.141696372996016	50.945555077133285
520	23.141696372996016	50.945555077133285
1582	23.149599689005143	50.95869711583994
1580	23.149599689005143	50.95869711583994
1583	23.149599689005143	50.95869711583994
1580	23.149530869050544	50.95870866114808
1583	23.149530869050544	50.95870866114808
1581	23.149530869050544	50.95870866114808
1170	23.144401561405203	50.949399043839335
1171	23.144401561405203	50.949399043839335
1833	23.144401561405203	50.949399043839335
1170	23.144317196755736	50.948785226028434
1171	23.144317196755736	50.948785226028434
912	23.144317196755736	50.948785226028434
1288	23.149328357255232	50.95369380732826
1289	23.149328357255232	50.95369380732826
1838	23.149328357255232	50.95369380732826
1288	23.149261221730015	50.95353554608011
1289	23.149261221730015	50.95353554608011
1287	23.149261221730015	50.95353554608011
374	23.136373722626686	50.94098340260618
375	23.136373722626686	50.94098340260618
369	23.136373722626686	50.94098340260618
374	23.135388137890537	50.941149524775916
369	23.135388137890537	50.941149524775916
373	23.135388137890537	50.941149524775916
374	23.13530866606727	50.94096176671025
378	23.13530866606727	50.94096176671025
373	23.13530866606727	50.94096176671025
374	23.1362939708903	50.94079519365028
375	23.1362939708903	50.94079519365028
378	23.1362939708903	50.94079519365028
376	23.137261814804074	50.94083363271965
375	23.137261814804074	50.94083363271965
370	23.137261814804074	50.94083363271965
375	23.13666361698605	50.94093448351584
370	23.13666361698605	50.94093448351584
369	23.13666361698605	50.94093448351584
305	23.140466536744782	50.9436367593793
303	23.140466536744782	50.9436367593793
304	23.140466536744782	50.9436367593793
305	23.140268226252868	50.94356454917403
309	23.140268226252868	50.94356454917403
308	23.140268226252868	50.94356454917403
305	23.140643785686198	50.94350069830856
309	23.140643785686198	50.94350069830856
306	23.140643785686198	50.94350069830856
305	23.14068579413711	50.94359935682482
304	23.14068579413711	50.94359935682482
306	23.14068579413711	50.94359935682482
1298	23.14952809079981	50.95433057607695
1302	23.14952809079981	50.95433057607695
1303	23.14952809079981	50.95433057607695
1298	23.148146400297815	50.95434379020578
1293/5	23.148146400297815	50.95434379020578
1292	23.148146400297815	50.95434379020578
318	23.138344839794563	50.943539495818534
317	23.138344839794563	50.943539495818534
512	23.138344839794563	50.943539495818534
318	23.138281009300268	50.94338997243798
317	23.138281009300268	50.94338997243798
323	23.138281009300268	50.94338997243798
318	23.139412977367414	50.943197125880175
319	23.139412977367414	50.943197125880175
323	23.139412977367414	50.943197125880175
318	23.139444617999995	50.94327143574605
319	23.139444617999995	50.94327143574605
318	23.14023470396688	50.94313701288174
320	23.14023470396688	50.94313701288174
319	23.14023470396688	50.94313701288174
865	23.143371406522643	50.94776998734363
864	23.143371406522643	50.94776998734363
1829	23.143371406522643	50.94776998734363
865	23.14331683835036	50.94764184083852
864	23.14331683835036	50.94764184083852
863	23.14331683835036	50.94764184083852
1254	23.147486073737298	50.951811109813946
1256/1	23.147486073737298	50.951811109813946
1256/2	23.147486073737298	50.951811109813946
1471/1	23.149666231858937	50.95661114269607
1470/2	23.149666231858937	50.95661114269607
1474/2	23.149666231858937	50.95661114269607
1471/1	23.1495670818422	50.95638180847591
1840	23.1495670818422	50.95638180847591
1470/2	23.1495670818422	50.95638180847591
1302	23.1496180460456	50.95454096474685
1303	23.1496180460456	50.95454096474685
1970	23.1496180460456	50.95454096474685
423	23.140698383207315	50.94417462259287
296	23.140698383207315	50.94417462259287
293	23.140698383207315	50.94417462259287
423	23.139764517734864	50.944334419872796
295	23.139764517734864	50.944334419872796
293	23.139764517734864	50.944334419872796
423	23.139703154713743	50.94418968012104
295	23.139703154713743	50.94418968012104
299	23.139703154713743	50.94418968012104
300/1	23.139703154713743	50.94418968012104
423	23.140483820402867	50.944057613428285
300/2	23.140483820402867	50.944057613428285
300/1	23.140483820402867	50.944057613428285
423	23.140637839669136	50.94403159744401
296	23.140637839669136	50.94403159744401
300/2	23.140637839669136	50.94403159744401
370	23.13674813016467	50.941134594070256
369	23.13674813016467	50.941134594070256
516	23.13674813016467	50.941134594070256
1466	23.150949945153858	50.95590138257837
1465	23.150949945153858	50.95590138257837
1459/1	23.150949945153858	50.95590138257837
1552	23.15122889242037	50.95798114765775
1553	23.15122889242037	50.95798114765775
1841	23.15122889242037	50.95798114765775
1552	23.149633213231915	50.958248585959076
1551	23.149633213231915	50.958248585959076
1841	23.149633213231915	50.958248585959076
1552	23.15116641138043	50.957832360832214
1547	23.15116641138043	50.957832360832214
1548	23.15116641138043	50.957832360832214
1553	23.15116641138043	50.957832360832214
268	23.14123359494952	50.946142580238714
520	23.14123359494952	50.946142580238714
266	23.14123359494952	50.946142580238714
268	23.14132837814088	50.94596446835367
271	23.14132837814088	50.94596446835367
520	23.14132837814088	50.94596446835367
1490	23.14876209486118	50.957391079821264
1494	23.14876209486118	50.957391079821264
1493	23.14876209486118	50.957391079821264
1490	23.147417927902808	50.95762004611138
1493	23.147417927902808	50.95762004611138
1490	23.146473119300826	50.957780986092196
1490	23.146448004351562	50.95772227852385
1490	23.147970821305307	50.95746181378956
1483/1	23.147970821305307	50.95746181378956
1490	23.150294352758678	50.957064308438554
1483/1	23.150294352758678	50.957064308438554
1489	23.150294352758678	50.957064308438554
1490	23.150320563231617	50.95712563020588
1494	23.150320563231617	50.95712563020588
1489	23.150320563231617	50.95712563020588
320	23.140202921543064	50.94306261228835
319	23.140202921543064	50.94306261228835
323	23.140202921543064	50.94306261228835
352	23.137655292841824	50.94180771733422
353/1	23.137655292841824	50.94180771733422
355/1	23.137655292841824	50.94180771733422
330	23.13912444748727	50.94276321478301
329	23.13912444748727	50.94276321478301
513	23.13912444748727	50.94276321478301
330	23.139060617179798	50.94261360191513
332	23.139060617179798	50.94261360191513
329	23.139060617179798	50.94261360191513
1509	23.148802212484537	50.95748576579126
1494	23.148802212484537	50.95748576579126
1493	23.148802212484537	50.95748576579126
1509	23.149579932188686	50.95735433581297
1508	23.149579932188686	50.95735433581297
1494	23.149579932188686	50.95735433581297
1482	23.147909391284614	50.9573184267677
1483/1	23.147909391284614	50.9573184267677
1453	23.148990931696037	50.95578823610158
1948	23.148990931696037	50.95578823610158
1456/2	23.148990931696037	50.95578823610158
1453	23.14892296841367	50.95562844041043
1948	23.14892296841367	50.95562844041043
1453	23.149647664249272	50.95542146832049
1446/1	23.149647664249272	50.95542146832049
1447	23.149647664249272	50.95542146832049
327	23.137556961743524	50.94320015492684
